;date;inv_mr_1;inv_mr_2;inv_mr_3;backorder_mr;inv_ws;backorder_ws;customer_name;received_quantity
529;83,05;18,4;13,8;7,5;15;15;23;20;34
530;83,05;18,4;13,8;7,5;16;15;23;20;34
531;83,45;18,4;17,1;7,5;16;15;23;20;34
532;83,45;18,4;17,1;7,5;15;15;23;20;34
533;83,45;18,4;17,1;7,5;16;15;23;20;34
534;83,45;18,4;23,4;7,5;16;15;23;20;34
535;83,45;18,4;23,4;7,5;15;15;23;20;34
536;83,45;18,4;23,4;7,5;16;15;23;20;34
537;83,6;18,4;30;7,5;16;15;23;20;34
538;83,6;18,4;30;7,5;15;15;23;20;34
539;83,6;16,6;30;7,5;15;15;23;20;34
540;83,6;16,6;27,3;7,5;15;15;23;20;34
541;83,6;16,6;27,3;3;15;15;23;20;34
542;84;16,6;27,3;3;15;15;24;20;34
543;84;16,6;27,3;3;16;15;24;20;34
544;84,7;16,6;27,3;3;16;32;24;20;34
545;84,7;16,6;27,3;3;16;32;23;20;34
546;84,7;16,6;27,3;3;16;9;23;20;34
547;84,8;16,6;30,3;3;16;9;23;20;34
548;84,8;16,6;30,3;3;15;9;23;20;34
549;84,8;16,6;30,3;3;16;9;23;20;34
550;84,9;16,6;33,3;3;16;9;23;20;34
551;84,9;16,6;33,3;3;15;9;23;20;34
552;84,9;16,6;33,3;3;16;9;23;20;34
553;85;16,6;43,2;3;16;9;23;20;34
554;85,05;16,6;50,4;3;16;9;23;20;34
555;85,05;16,6;50,4;3;15;9;23;20;34
556;85,05;16,6;50,4;3;16;9;23;20;34
557;85,45;16,6;54,9;3;16;9;23;20;34
558;85,45;16,6;54,9;3;15;9;23;20;34
559;85,45;16,6;54,9;3;16;9;23;20;34
560;85,5;16,6;54,9;3;16;17;23;20;34
561;85,5;16,6;54,9;3;16;17;22;20;34
562;85,5;16,6;54,9;3;16;17;23;20;34
563;85,5;16,6;54,9;3;17;17;23;20;34
564;85,8;16,6;54,9;3;17;39;23;20;34
565;85,8;16,6;54,9;3;17;39;22;20;34
566;85,8;16,6;54,9;3;17;8;22;20;34
567;86,9;16,6;56,7;3;17;8;22;20;34
568;86,9;16,6;56,7;3;16;8;22;20;34
569;86,9;16,6;56,7;3;17;8;22;20;34
570;87;16,6;56,7;3;17;15;22;20;34
571;87;16,6;56,7;3;17;15;21;20;34
572;87;16,6;56,7;3;17;15;22;20;34
573;87;16,6;56,7;3;18;15;22;20;34
574;87;16,6;56,7;3;18;15;23;20;34
575;87;16,6;56,7;3;19;15;23;20;34
576;87,1;16,6;56,7;3;19;31;23;20;34
577;87,1;16,6;56,7;3;19;31;22;20;34
578;87,1;16,6;56,7;3;19;5;22;20;34
579;87,5;16,6;56,7;3;19;9;22;20;34
580;87,5;16,6;56,7;3;19;9;21;20;34
581;87,5;16,6;56,7;3;19;9;22;20;34
582;87,5;16,6;56,7;3;20;9;22;20;34
583;87,85;16,6;56,7;3;20;10;22;20;34
584;87,85;16,6;56,7;3;20;10;21;20;34
585;87,85;16,6;56,7;3;20;10;22;20;34
586;87,85;16,6;56,7;3;21;10;22;20;34
587;88,3;16,6;56,7;3,5;21;10;22;20;34
588;88,3;16,6;56,7;3,5;20;10;22;20;34
589;88,3;15,6;56,7;3,5;20;10;22;20;34
590;88,3;15,6;55,2;3,5;20;10;22;20;34
591;88,3;15,6;55,2;1;20;10;22;20;34
592;88,6;15,6;55,2;1;20;19;22;20;34
593;88,6;15,6;55,2;1;20;19;21;20;34
594;88,6;15,6;55,2;1;20;19;22;20;34
595;88,6;15,6;55,2;1;21;19;22;20;34
596;89,1;15,6;55,2;1;21;19;22;26;26
597;89,7;15,6;55,2;1;21;19;22;23;23
598;89,7;15,6;55,2;3,5;21;19;22;23;23
599;89,7;15,6;55,2;3,5;20;19;22;23;23
600;89,7;15,6;55,2;3,5;21;19;22;23;23
601;89,95;15,6;55,2;6,5;21;19;22;23;23
602;89,95;15,6;55,2;6,5;20;19;22;23;23
603;89,95;15,6;55,2;6,5;21;19;22;23;23
604;90;15,6;55,2;6,5;21;19;23;23;23
605;90;14,6;55,2;6,5;21;19;23;23;23
606;90;14,6;53,7;6,5;21;19;23;23;23
607;90;14,6;53,7;4;21;19;23;23;23
608;91;14,6;53,7;5;21;19;23;23;23
609;91;14,6;53,7;5;20;19;23;23;23
610;91;14,6;53,7;5;21;19;23;23;23
611;91,5;14,6;53,7;12;21;19;23;23;23
612;91,5;14,6;53,7;12;20;19;23;23;23
613;91,5;14,6;53,7;12;21;19;23;23;23
614;92;14,6;53,7;18;21;19;23;23;23
615;92;14,6;53,7;18;20;19;23;23;23
616;92;10,6;53,7;18;20;19;23;23;23
617;92;10,6;47,7;18;20;19;23;23;23
618;92;10,6;47,7;8;20;19;23;23;23
619;92;10,6;47,7;8;20;19;24;23;23
620;92;10;47,7;8;20;19;24;23;23
621;92;10;46,8;8;20;19;24;23;23
622;92;10;46,8;6,5;20;19;24;23;23
623;92,75;10;46,8;8;20;19;24;23;23
624;92,75;10;46,8;8;19;19;24;23;23
625;92,75;10;46,8;8;20;19;24;23;23
626;93,3;10;46,8;15;20;19;24;23;23
627;93,3;10;46,8;15;19;19;24;23;23
628;93,3;6,8;46,8;15;19;19;24;23;23
629;93,3;6,8;42;15;19;19;24;23;23
630;93,3;6,8;42;7;19;19;24;23;23
631;93,3;6,8;42;7;19;24;24;23;23
632;93,3;6,8;42;7;19;24;23;23;23
633;93,3;6,8;42;7;19;24;24;23;23
634;93,3;4,8;42;7;19;24;24;23;23
635;93,3;4,8;39;7;19;24;24;23;23
636;93,3;4,8;39;2;19;24;24;23;23
637;93,5;4,8;39;5;19;24;24;23;23
638;93,5;4,8;39;5;18;24;24;23;23
639;93,5;4,8;39;5;19;24;24;23;23
640;94,3;4,8;39;13,5;19;24;24;23;23
641;94,3;4,8;39;13,5;18;24;24;23;23
642;94,3;0,6;39;13,5;18;24;24;23;23
643;94,3;0,6;32,7;13,5;18;24;24;23;23
644;94,3;0,6;32,7;3;18;24;24;23;23
645;94,8;0,6;32,7;3;18;24;24;7;31
646;94,95;0,6;32,7;12;18;24;24;7;31
647;94,95;0,6;32,7;12;17;24;24;7;31
648;94,95;0,6;32,7;12;18;24;24;7;31
649;95;0,6;32,7;12;18;29;24;7;31
650;95;0,6;32,7;12;18;29;23;7;31
651;95;0,6;32,7;12;18;29;24;7;31
652;95;0,6;32,7;12;19;29;24;7;31
653;95;0,6;32,7;12;19;3;24;7;31
654;95,35;0,6;32,7;17;19;3;24;7;31
655;95,35;0,6;32,7;17;18;3;24;7;31
656;95,35;0,6;32,7;17;19;3;24;7;31
657;96,1;0,6;32,7;22;19;3;24;7;31
658;96,1;0,6;32,7;22;18;3;24;7;31
659;96,1;0,6;32,7;22;19;3;24;7;31
660;96,9;0,6;32,7;36;19;3;24;7;31
661;97;0,6;32,7;36;19;23;24;7;31
662;97;0,6;32,7;36;19;23;23;7;31
663;97;0,6;32,7;36;19;23;23;7;31
664;97;0,6;32,7;36;19;3;23;7;31
665;97;0,6;32,7;36;19;3;22;7;31
666;97;0,6;32,7;36;19;3;23;7;31
667;97;0,6;32,7;36;20;3;23;7;31
668;97,15;0,6;32,7;46,5;20;3;23;7;31
669;97,15;0,6;32,7;46,5;19;3;23;7;31
670;97,15;0,6;32,7;46,5;20;3;23;7;31
671;97,25;0,6;32,7;48;20;3;23;7;31
672;97,25;0,6;32,7;48;19;3;23;7;31
673;97,25;0,6;32,7;48;20;3;23;7;31
674;97,25;0,6;32,7;57,5;20;3;23;7;31
675;97,25;0,6;32,7;57,5;19;3;23;7;31
676;97,25;0,6;32,7;57,5;20;3;23;7;31
677;98;0,6;32,7;57,5;20;3;24;7;31
678;98;0,6;32,7;57,5;21;3;24;7;31
679;98,2;0,6;32,7;64;21;3;24;7;31
680;98,2;0,6;32,7;64;20;3;24;7;31
681;98,2;0,6;32,7;64;21;3;24;7;31
682;98,3;0,6;32,7;64;21;19;24;7;31
683;98,3;0,6;32,7;64;21;19;23;7;31
684;98,3;0,6;32,7;64;21;19;24;7;31
685;98,3;0,6;32,7;64;22;19;24;7;31
686;98,3;0,6;32,7;64;22;29;24;7;31
687;98,3;0,6;32,7;64;22;29;23;7;31
688;98,3;0,6;32,7;64;22;5;23;7;31
689;99;0,6;32,7;64;22;5;23;31;23
690;99;0,6;32,7;64;22;5;24;31;23
691;99;0,6;32,7;64;23;5;24;31;23
692;99,3;0,6;32,7;64;23;26;24;31;23
693;99,3;0,6;32,7;64;23;26;23;31;23
694;99,3;0,6;32,7;64;23;1;23;31;23
695;99,3;0,6;32,7;64;23;1;23;13;24
696;99,45;0,6;32,7;73,5;23;1;23;13;24
697;99,45;0,6;32,7;73,5;22;1;23;13;24
698;99,45;0,6;32,7;73,5;23;1;23;13;24
699;100,2;1;32,7;73,5;23;1;23;13;24
700;100,2;1;32,7;73,5;22;1;23;13;24
701;100,2;1;32,7;73,5;23;1;23;13;24
702;100,25;1;32,7;82;23;1;23;13;24
703;100,25;1;32,7;82;22;1;23;13;24
704;100,25;1;32,7;82;23;1;23;13;24
705;100,3;1;32,7;82;23;1;23;34;25
706;101;1;32,7;88,5;23;1;23;34;25
707;101;1;32,7;88,5;22;1;23;34;25
708;101;1;32,7;88,5;23;1;23;34;25
709;101;1;32,7;93,5;23;1;23;34;25
710;101;1;32,7;93,5;22;1;23;34;25
711;101;1;32,7;93,5;23;1;23;34;25
712;101;1;32,7;93,5;23;1;24;34;25
713;101;1;32,7;93,5;24;1;24;34;25
714;101,45;4;32,7;93,5;24;1;24;34;25
715;101,45;4;32,7;93,5;23;1;24;34;25
716;101,45;4;32,7;93,5;24;1;24;34;25
717;102,05;7,4;32,7;93,5;24;1;24;34;25
718;102,05;7,4;32,7;93,5;23;1;24;34;25
719;102,05;2,2;32,7;93,5;23;1;24;34;25
720;102,05;2,2;24,9;93,5;23;1;24;34;25
721;102,05;2,2;24,9;80,5;23;1;24;34;25
722;102,75;3,2;24,9;80,5;23;1;24;34;25
723;102,75;3,2;24,9;80,5;22;1;24;34;25
724;102,75;3,2;24,9;80,5;23;1;24;34;25
725;103;3,2;24,9;80,5;23;1;25;34;25
726;103;3,2;24,9;80,5;24;1;25;34;25
727;104;3,2;24,9;80,5;24;1;25;44;26
728;104,1;4,8;24,9;80,5;24;1;25;44;26
729;104,1;4,8;24,9;80,5;23;1;25;44;26
730;104,1;4,8;24,9;80,5;24;1;25;44;26
731;104,15;8,8;24,9;80,5;24;1;25;44;26
732;104,15;8,8;24,9;80,5;23;1;25;44;26
733;104,15;3;24,9;80,5;23;1;25;44;26
734;104,15;3;16,2;80,5;23;1;25;44;26
735;104,15;3;16,2;66;23;1;25;44;26
736;104,2;9,2;16,2;66;23;1;25;44;26
737;104,2;9,2;16,2;66;22;1;25;44;26
738;104,2;5,2;16,2;66;22;1;25;44;26
739;104,2;5,2;10,2;66;22;1;25;44;26
740;104,2;5,2;10,2;56;22;1;25;44;26
741;104,35;9,4;10,2;56;22;1;25;44;26
742;104,35;9,4;10,2;56;21;1;25;44;26
743;104,35;5,8;10,2;56;21;1;25;44;26
744;104,35;5,8;4,8;56;21;1;25;44;26
745;104,35;5,8;4,8;47;21;1;25;44;26
746;104,6;9;4,8;47;21;1;25;44;26
747;104,6;9;4,8;47;20;1;25;44;26
748;104,6;8;4,8;47;20;1;25;44;26
749;104,6;8;3,3;47;20;1;25;44;26
750;104,6;8;3,3;44,5;20;1;25;44;26
751;104,8;13,6;3,3;44,5;20;1;25;44;26
752;104,8;13,6;3,3;44,5;19;1;25;44;26
753;104,8;13,6;3,3;44,5;20;1;25;44;26
754;105,2;16;3,3;44,5;20;1;25;44;26
755;105,2;16;3,3;44,5;19;1;25;44;26
756;105,2;16;3,3;44,5;20;1;25;44;26
757;105,35;17,8;3,3;44,5;20;1;25;44;26
758;105,35;17,8;3,3;44,5;19;1;25;44;26
759;105,35;17,8;3,3;44,5;20;1;25;44;26
760;105,6;18,6;3,3;44,5;20;1;25;44;26
761;105,6;18,6;3,3;44,5;19;1;25;44;26
762;105,6;18,6;3,3;44,5;20;1;25;44;26
763;105,6;23,4;3,3;44,5;20;1;25;44;26
764;105,6;23,4;3,3;44,5;19;1;25;44;26
765;105,6;23,4;3,3;44,5;20;1;25;44;26
766;106;23,4;3,3;44,5;20;1;26;44;26
767;106;23,4;3,3;44,5;21;1;26;44;26
768;106,7;24,8;3,3;44,5;21;1;26;44;26
769;106,7;24,8;3,3;44,5;20;1;26;44;26
770;106,7;23,2;3,3;44,5;20;1;26;44;26
771;106,7;23,2;0,9;44,5;20;1;26;44;26
772;106,7;23,2;0,9;40,5;20;1;26;44;26
773;107;23,2;0,9;40,5;20;1;27;44;26
774;107;23,2;0,9;40,5;21;1;27;44;26
775;107,05;24,4;0,9;40,5;21;1;27;44;26
776;107,05;24,4;0,9;40,5;20;1;27;44;26
777;107,05;24,4;0,9;40,5;21;1;27;44;26
778;107,05;24,4;0,9;40,5;21;27;27;44;26
779;107,05;24,4;0,9;40,5;21;27;26;44;26
780;107,05;24,4;0,9;40,5;21;27;27;44;26
781;107,05;24,4;0,9;40,5;22;27;27;44;26
782;107,1;26,6;0,9;40,5;22;27;27;44;26
783;107,1;26,6;0,9;40,5;21;27;27;44;26
784;107,1;26,6;0,9;40,5;22;27;27;44;26
785;107,25;30,6;0,9;40,5;22;27;27;44;26
786;107,25;30,6;0,9;40,5;21;27;27;44;26
787;107,25;30,6;0,9;40,5;22;27;27;44;26
788;108,1;34,8;0,9;40,5;22;27;27;44;26
789;108,1;34,8;0,9;40,5;21;27;27;44;26
790;108,1;34,8;0,9;40,5;22;27;27;44;26
791;108,5;35,8;0,9;40,5;22;27;27;44;26
792;108,5;35,8;0,9;40,5;21;27;27;44;26
793;108,5;35,8;0,9;40,5;22;27;27;44;26
794;108,85;38;0,9;40,5;22;27;27;44;26
795;108,85;38;0,9;40,5;21;27;27;44;26
796;108,85;38;0,9;40,5;22;27;27;44;26
797;109;38;0,9;40,5;22;27;28;44;26
798;109;37,8;0,9;40,5;22;27;28;44;26
799;109;37,8;0,6;40,5;22;27;28;44;26
800;109;37,8;0,6;40;22;27;28;44;26
801;109,15;37,8;0,6;40;22;56;28;44;26
802;109,15;37,8;0,6;40;22;56;27;44;26
803;109,15;37,8;0,6;40;22;28;27;44;26
804;109,2;37,8;0,6;40;22;48;27;44;26
805;109,2;37,8;0,6;40;22;48;26;44;26
806;109,2;37,8;0,6;40;22;27;26;44;26
807;109,35;37,8;0,6;40;22;45;26;44;26
808;109,35;37,8;0,6;40;22;45;25;44;26
809;109,35;37,8;0,6;40;22;17;25;44;26
810;109,4;38,4;0,6;40;22;17;25;44;26
811;109,4;38,4;0,6;40;21;17;25;44;26
812;109,4;38,4;0,6;40;22;17;25;44;26
813;109,6;38,4;0,6;40;22;22;25;44;26
814;109,6;38,4;0,6;40;22;22;24;44;26
815;109,6;38,4;0,6;40;22;22;25;44;26
816;109,6;38,4;0,6;40;23;22;25;44;26
817;110,35;38,4;0,6;40;23;22;25;36;28
818;111;38,4;0,6;40;23;22;26;36;28
819;111;38,4;0,6;40;24;22;26;36;28
820;111,15;38,4;3,3;40;24;22;26;36;28
821;111,15;38,4;3,3;40;23;22;26;36;28
822;111,15;38,4;3,3;40;24;22;26;36;28
823;111,7;38,4;3,3;40;24;30;26;36;28
824;111,7;38,4;3,3;40;24;30;25;36;28
825;111,7;38,4;3,3;40;24;9;25;36;28
826;112,4;38,4;6,9;40;24;9;25;36;28
827;112,4;38,4;6,9;40;23;9;25;36;28
828;112,4;36;6,9;40;23;9;25;36;28
829;112,4;36;3,3;40;23;9;25;36;28
830;112,4;36;3,3;34;23;9;25;36;28
831;112,55;36;7,2;34;23;9;25;36;28
832;112,55;36;7,2;34;22;9;25;36;28
833;112,55;36;7,2;34;23;9;25;36;28
834;112,65;36;8,4;34;23;9;25;36;28
835;112,65;36;8,4;34;22;9;25;36;28
836;112,65;30,8;8,4;34;22;9;25;36;28
837;112,65;30,8;0,6;34;22;9;25;36;28
838;112,65;30,8;0,6;21;22;9;25;36;28
839;113;30,8;0,6;21;22;9;26;36;28
840;113;30,8;0,6;21;23;9;26;36;28
841;113,35;30,8;6,6;21;23;9;26;36;28
842;113,35;30,8;6,6;21;22;9;26;36;28
843;113,35;30,8;6,6;21;23;9;26;36;28
844;113,45;30,8;9;21;23;9;26;36;28
845;113,45;30,8;9;21;22;9;26;36;28
846;113,45;26,6;9;21;22;9;26;36;28
847;113,45;26,6;2,7;21;22;9;26;36;28
848;113,45;26,6;2,7;10,5;22;9;26;36;28
849;113,55;26,6;7,8;10,5;22;9;26;36;28
850;113,55;26,6;7,8;10,5;21;9;26;36;28
851;113,55;26,6;7,8;10,5;22;9;26;36;28
852;113,65;26,6;14,7;10,5;22;9;26;36;28
853;113,65;26,6;14,7;10,5;21;9;26;36;28
854;113,65;22,6;14,7;10,5;21;9;26;36;28
855;113,65;22,6;8,7;10,5;21;9;26;36;28
856;113,65;22,6;8,7;0,5;21;9;26;36;28
857;114;22,6;8,7;0,5;21;10;26;36;28
858;114;22,6;8,7;0,5;21;10;25;36;28
859;114;22,6;8,7;0,5;21;10;26;36;28
860;114;22,6;8,7;0,5;22;10;26;36;28
861;114,2;22,6;8,7;0,5;22;10;26;19;21
862;114,45;22,6;13,5;0,5;22;10;26;19;21
863;114,45;22,6;13,5;0,5;21;10;26;19;21
864;114,45;22,6;13,5;0,5;22;10;26;19;21
865;114,75;22,6;15,3;0,5;22;10;26;19;21
866;114,75;22,6;15,3;0,5;21;10;26;19;21
867;114,75;22,6;15,3;0,5;22;10;26;19;21
868;114,85;22,6;18;0,5;22;10;26;19;21
869;114,85;22,6;18;0,5;21;10;26;19;21
870;114,85;22,6;18;0,5;22;10;26;19;21
871;114,9;22,6;21,6;0,5;22;10;26;19;21
872;114,9;22,6;21,6;0,5;21;10;26;19;21
873;114,9;22,6;21,6;0,5;22;10;26;19;21
874;115,05;22,6;22,5;0,5;22;10;26;19;21
875;115,05;22,6;22,5;0,5;21;10;26;19;21
876;115,05;22,6;22,5;0,5;22;10;26;19;21
877;115,7;22,6;29,7;0,5;22;10;26;19;21
878;115,7;22,6;29,7;0,5;21;10;26;19;21
879;115,7;22,6;29,7;0,5;22;10;26;19;21
880;115,75;22,6;37,2;0,5;22;10;26;19;21
881;116;22,6;37,2;0,5;22;10;27;19;21
882;116;22,6;37,2;0,5;23;10;27;19;21
883;116,15;22,6;37,5;0,5;23;10;27;19;21
884;116,15;22,6;37,5;0,5;22;10;27;19;21
885;116,15;22,6;37,5;0,5;23;10;27;19;21
886;116,7;22,6;37,5;0,5;23;10;27;38;21
887;116,9;22,6;39;0,5;23;10;27;38;21
888;116,9;22,6;39;0,5;22;10;27;38;21
889;116,9;22,6;39;0,5;23;10;27;38;21
890;117,4;22,6;39;0,5;23;22;27;38;21
891;117,4;22,6;39;0,5;23;22;26;38;21
892;117,4;22,6;39;0,5;23;22;27;38;21
893;117,4;22,6;39;0,5;24;22;27;38;21
894;117,65;22,6;39;0,5;24;48;27;38;21
895;117,65;22,6;39;0,5;24;48;26;38;21
896;117,65;22,6;39;0,5;24;15;26;38;21
897;117,85;22,6;39,6;0,5;24;15;26;38;21
898;117,85;22,6;39,6;0,5;23;15;26;38;21
899;117,85;22,6;39,6;0,5;24;15;26;38;21
900;117,85;22,6;46,5;0,5;24;15;26;38;21
901;117,85;22,6;46,5;0,5;23;15;26;38;21
902;117,85;22,6;46,5;0,5;24;15;26;38;21
903;118;22,6;46,5;0,5;24;15;27;38;21
904;118;22,6;46,5;0,5;25;15;27;38;21
905;118,15;22,6;46,5;0,5;25;15;27;35;28
906;118,45;22,6;46,5;0,5;25;36;27;35;28
907;118,45;22,6;46,5;0,5;25;36;26;35;28
908;118,45;22,6;46,5;0,5;25;11;26;35;28
909;118,65;22,6;46,5;0,5;25;31;26;35;28
910;118,65;22,6;46,5;0,5;25;31;25;35;28
911;118,65;22,6;46,5;0,5;25;4;25;35;28
912;118,65;22,6;46,5;0,5;25;4;25;40;33
913;118,7;22,6;46,8;0,5;25;4;25;40;33
914;119,1;22,6;48,3;0,5;25;4;25;40;33
915;119,1;22,6;48,3;0,5;24;4;25;40;33
916;119,1;22,6;48,3;0,5;25;4;25;40;33
917;119,5;22,6;51,3;0,5;25;4;25;40;33
918;119,5;22,6;51,3;0,5;24;4;25;40;33
919;119,5;22,6;51,3;0,5;25;4;25;40;33
920;120;22,6;51,3;0,5;25;4;26;40;33
921;120;22,6;51,3;0,5;26;4;26;40;33
922;120,05;22,6;51,3;3,5;26;4;26;40;33
923;120,05;22,6;51,3;3,5;25;4;26;40;33
924;120,05;22,6;51,3;3,5;26;4;26;40;33
925;121;22,6;51,3;3,5;26;4;27;40;33
926;121;22,6;51,3;3,5;27;4;27;40;33
927;123;22,6;51,3;3,5;27;4;28;40;33
928;123;22,6;51,3;3,5;28;4;28;40;33
929;123,25;22,6;51,3;8;28;4;28;40;33
930;123,25;22,6;51,3;8;27;4;28;40;33
931;123,25;22,6;51,3;8;28;4;28;40;33
932;123,4;22,6;51,3;11;28;4;28;40;33
933;123,4;22,6;51,3;11;27;4;28;40;33
934;123,4;21,6;51,3;11;27;4;28;40;33
935;123,4;21,6;49,8;11;27;4;28;40;33
936;123,4;21,6;49,8;8,5;27;4;28;40;33
937;123,45;21,6;49,8;8,5;27;4;28;24;25
938;123,65;21,6;49,8;8,5;27;4;28;25;27
939;123,75;21,6;49,8;18;27;4;28;25;27
940;123,75;21,6;49,8;18;26;4;28;25;27
941;123,75;21;49,8;18;26;4;28;25;27
942;123,75;21;48,9;18;26;4;28;25;27
943;123,75;21;48,9;16,5;26;4;28;25;27
944;124,4;21;48,9;20,5;26;4;28;25;27
945;124,4;21;48,9;20,5;25;4;28;25;27
946;124,4;17,8;48,9;20,5;25;4;28;25;27
947;124,4;17,8;44,1;20,5;25;4;28;25;27
948;124,4;17,8;44,1;12,5;25;4;28;25;27
949;125;17,8;44,1;16,5;25;4;28;25;27
950;125;17,8;44,1;16,5;24;4;28;25;27
951;125;12,6;44,1;16,5;24;4;28;25;27
952;125;12,6;36,3;16,5;24;4;28;25;27
953;125;12,6;36,3;3,5;24;4;28;25;27
954;125;12,6;36,3;3,5;24;4;29;25;27
955;125;12,6;36,3;3,5;25;4;29;25;27
956;125,35;12,6;36,3;8,5;25;4;29;25;27
957;125,35;12,6;36,3;8,5;24;4;29;25;27
958;125,35;10,2;36,3;8,5;24;4;29;25;27
959;125,35;10,2;32,7;8,5;24;4;29;25;27
960;125,35;10,2;32,7;2,5;24;4;29;25;27
961;125,35;10,2;32,7;13,5;24;4;29;25;27
962;125,35;10,2;32,7;13,5;23;4;29;25;27
963;125,35;4,8;32,7;13,5;23;4;29;25;27
964;125,35;4,8;24,6;13,5;23;4;29;25;27
965;125,35;4,8;24,6;13,5;23;4;29;25;27
966;125,55;4,8;24,6;1;23;4;29;25;27
967;125,55;4,8;24,6;1;22;4;29;25;27
968;125,55;4,8;24,6;1;23;4;29;25;27
969;125,65;4,8;24,6;12,5;23;4;29;25;27
970;125,65;4,8;24,6;12,5;22;4;29;25;27
971;125,65;0,8;24,6;12,5;22;4;29;25;27
972;125,65;0,8;18,6;12,5;22;4;29;25;27
973;125,65;0,8;18,6;2,5;22;4;29;25;27
974;125,65;0,8;18,6;11,5;22;4;29;25;27
975;125,65;0,8;18,6;11,5;21;4;29;25;27
976;125,65;0,8;18,6;11,5;22;4;29;25;27
977;126,8;0,8;18,6;25;22;4;29;25;27
978;126,8;0,8;18,6;25;21;4;29;25;27
979;126,8;0,8;18,6;25;22;4;29;25;27
980;127;0,8;18,6;25;22;4;30;25;27
981;127;0,8;18,6;25;23;4;30;25;27
982;127,25;0,8;18,6;30,5;23;4;30;25;27
983;127,25;0,8;18,6;30,5;22;4;30;25;27
984;127,25;0,8;18,6;30,5;23;4;30;25;27
985;127,25;0,8;18,6;45,5;23;4;30;25;27
986;127,45;0,8;18,6;59;23;4;30;25;27
987;127,45;0,8;18,6;59;22;4;30;25;27
988;127,45;0,8;18,6;59;23;4;30;25;27
989;127,6;0,8;18,6;66;23;4;30;25;27
990;127,6;0,8;18,6;66;22;4;30;25;27
991;127,6;0,8;18,6;66;23;4;30;25;27
992;127,7;0,8;18,6;82,5;23;4;30;25;27
993;127,7;0,8;18,6;82,5;22;4;30;25;27
994;127,7;0,8;18,6;82,5;23;4;30;25;27
995;128,4;0,8;18,6;82,5;23;9;30;25;27
996;128,4;0,8;18,6;82,5;23;9;29;25;27
997;128,4;0,8;18,6;82,5;23;9;30;25;27
998;128,4;0,8;18,6;82,5;24;9;30;25;27
999;128,75;0,8;18,6;82,5;24;12;30;25;27
1000;128,75;0,8;18,6;82,5;24;12;29;25;27
1001;128,75;0,8;18,6;82,5;24;12;30;25;27
1002;128,75;0,8;18,6;82,5;25;12;30;25;27
1003;129;0,8;18,6;90,5;25;12;30;25;27
1004;129;0,8;18,6;90,5;24;12;30;25;27
1005;129;0,8;18,6;90,5;25;12;30;25;27
1006;129;0,8;18,6;90,5;25;12;31;25;27
1007;129;0,8;18,6;90,5;26;12;31;25;27
1008;129,35;0,8;18,6;103,5;26;12;31;25;27
1009;129,35;0,8;18,6;103,5;25;12;31;25;27
1010;129,35;0,8;18,6;103,5;26;12;31;25;27
1011;129,4;0,8;18,6;103,5;26;28;31;25;27
1012;129,4;0,8;18,6;103,5;26;28;30;25;27
1013;129,4;0,8;18,6;103,5;26;2;30;25;27
1014;130;0,8;18,6;103,5;26;28;30;25;27
1015;130;0,8;18,6;103,5;26;28;29;25;27
1016;130;0,8;18,6;103,5;26;28;30;25;27
1017;130;0,2;18,6;103,5;26;28;30;25;27
1018;130;0,2;17,7;103,5;26;28;30;25;27
1019;130;0,2;17,7;102;26;28;30;25;27
1020;130;0,2;17,7;102;26;4;30;25;27
1021;130,35;0,2;17,7;102;26;16;30;25;27
1022;130,35;0,2;17,7;102;26;16;29;25;27
1023;130,35;0,2;17,7;102;26;16;30;25;27
1024;130,35;0,2;17,7;102;27;16;30;25;27
1025;130,35;0,2;17,7;102;27;43;30;25;27
1026;130,35;0,2;17,7;102;27;43;29;25;27
1027;130,35;0,2;17,7;102;27;21;29;25;27
1028;130,5;0,2;17,7;107;27;21;29;25;27
1029;130,5;0,2;17,7;107;26;21;29;25;27
1030;130,5;0,2;17,7;107;27;21;29;25;27
1031;130,5;0,2;17,7;111,5;27;21;29;25;27
1032;130,5;0,2;17,7;111,5;26;21;29;25;27
1033;130,5;0,2;17,7;111,5;27;21;29;25;27
1034;130,65;0,2;17,7;111,5;27;41;29;25;27
1035;130,65;0,2;17,7;111,5;27;41;28;25;27
1036;130,65;0,2;17,7;111,5;27;7;28;25;27
1037;130,85;0,8;17,7;111,5;27;7;28;25;27
1038;131;0,8;17,7;111,5;27;7;28;62;24
1039;131,35;0,8;17,7;111,5;27;7;28;43;22
1040;131,4;0,8;17,7;111,5;27;7;28;10;26
1041;131,75;0,8;17,7;123;27;7;28;10;26
1042;131,75;0,8;17,7;123;26;7;28;10;26
1043;131,75;0,8;17,7;123;27;7;28;10;26
1044;133;0,8;17,7;123;27;7;29;10;26
1045;133;0,8;17,7;123;28;7;29;10;26
1046;133,4;0,8;17,7;128,5;28;7;29;10;26
1047;133,4;0,8;17,7;128,5;27;7;29;10;26
1048;133,4;0,8;17,7;128,5;28;7;29;10;26
1049;133,65;6,8;17,7;128,5;28;7;29;10;26
1050;133,65;6,8;17,7;128,5;27;7;29;10;26
1051;133,65;5;17,7;128,5;27;7;29;10;26
1052;133,65;5;15;128,5;27;7;29;10;26
1053;133,65;5;15;124;27;7;29;10;26
1054;134;5;15;124;27;7;30;10;26
1055;134;2;15;124;27;7;30;10;26
